season,as_of_date,referee,window,matches_used,fouls_avg,home_fouls_avg,away_fouls_avg,yellow_avg,red_avg
2022-23,2023-04-17,C Pawson,10,10,23.6,11.8,11.8,3.3,0.1
2022-23,2023-04-29,C Pawson,3,3,22.333333333333332,8.666666666666666,13.666666666666666,2.3333333333333335,0.0
2022-23,2023-04-29,C Pawson,5,5,24.8,10.6,14.2,3.2,0.2
2022-23,2023-04-29,C Pawson,10,10,23.9,11.9,12.0,3.5,0.1
2022-23,2023-05-15,C Pawson,3,3,24.0,8.666666666666666,15.333333333333334,2.3333333333333335,0.0
2022-23,2023-05-15,C Pawson,5,5,24.2,10.0,14.2,2.8,0.0
2022-23,2023-05-15,C Pawson,10,10,23.6,11.4,12.2,3.2,0.1
2022-23,2023-01-03,D Bond,3,1,23.0,12.0,11.0,8.0,0.0
2022-23,2023-01-03,D Bond,5,1,23.0,12.0,11.0,8.0,0.0
2022-23,2023-01-03,D Bond,10,1,23.0,12.0,11.0,8.0,0.0
2022-23,2023-02-04,D Bond,3,2,21.0,11.0,10.0,5.5,0.0
2022-23,2023-02-04,D Bond,5,2,21.0,11.0,10.0,5.5,0.0
2022-23,2023-02-04,D Bond,10,2,21.0,11.0,10.0,5.5,0.0
2022-23,2023-03-18,D Bond,3,3,21.0,10.666666666666666,10.333333333333334,4.666666666666667,0.3333333333333333
2022-23,2023-03-18,D Bond,5,3,21.0,10.666666666666666,10.333333333333334,4.666666666666667,0.3333333333333333
2022-23,2023-03-18,D Bond,10,3,21.0,10.666666666666666,10.333333333333334,4.666666666666667,0.3333333333333333
2022-23,2023-04-04,D Bond,3,3,18.666666666666668,10.333333333333334,8.333333333333334,2.6666666666666665,0.3333333333333333
2022-23,2023-04-04,D Bond,5,4,19.75,10.75,9.0,4.0,0.25
2022-23,2023-04-04,D Bond,10,4,19.75,10.75,9.0,4.0,0.25
2022-23,2022-08-13,D Coote,3,1,18.0,9.0,9.0,3.0,0.0
2022-23,2022-08-13,D Coote,5,1,18.0,9.0,9.0,3.0,0.0
2022-23,2022-08-13,D Coote,10,1,18.0,9.0,9.0,3.0,0.0
2022-23,2022-08-28,D Coote,3,2,19.0,9.5,9.5,2.5,0.0
2022-23,2022-08-28,D Coote,5,2,19.0,9.5,9.5,2.5,0.0
2022-23,2022-08-28,D Coote,10,2,19.0,9.5,9.5,2.5,0.0
2022-23,2022-09-18,D Coote,3,3,19.333333333333332,9.666666666666666,9.666666666666666,2.3333333333333335,0.0
2022-23,2022-09-18,D Coote,5,3,19.333333333333332,9.666666666666666,9.666666666666666,2.3333333333333335,0.0
2022-23,2022-09-18,D Coote,10,3,19.333333333333332,9.666666666666666,9.666666666666666,2.3333333333333335,0.0
2022-23,2022-10-09,D Coote,3,3,20.0,9.0,11.0,2.3333333333333335,0.0
2022-23,2022-10-09,D Coote,5,4,19.5,9.0,10.5,2.5,0.0
2022-23,2022-10-09,D Coote,10,4,19.5,9.0,10.5,2.5,0.0
2022-23,2022-10-18,D Coote,3,3,24.0,10.333333333333334,13.666666666666666,3.0,0.0
2022-23,2022-10-18,D Coote,5,5,22.0,10.0,12.0,2.8,0.0
2022-23,2022-10-18,D Coote,10,5,22.0,10.0,12.0,2.8,0.0
2022-23,2022-10-24,D Coote,3,3,24.0,10.0,14.0,3.0,0.0
2022-23,2022-10-24,D Coote,5,5,22.4,10.0,12.4,2.6,0.0
2022-23,2022-10-24,D Coote,10,6,21.666666666666668,9.833333333333334,11.833333333333334,2.6666666666666665,0.0
2022-23,2022-11-05,D Coote,3,3,22.0,10.666666666666666,11.333333333333334,2.0,0.0
2022-23,2022-11-05,D Coote,5,5,21.2,9.8,11.4,2.2,0.0
2022-23,2022-11-05,D Coote,10,7,20.571428571428573,9.714285714285714,10.857142857142858,2.2857142857142856,0.0
2022-23,2022-12-26,D Coote,3,3,18.333333333333332,9.666666666666666,8.666666666666666,2.0,0.0
2022-23,2022-12-26,D Coote,5,5,21.4,10.0,11.4,2.6,0.0
2022-23,2022-12-26,D Coote,10,8,20.625,9.875,10.75,2.5,0.0
2022-23,2023-01-04,D Coote,3,3,21.333333333333332,10.333333333333334,11.0,2.6666666666666665,0.0
2022-23,2023-01-04,D Coote,5,5,23.2,10.8,12.4,2.8,0.0
2022-23,2023-01-04,D Coote,10,9,21.555555555555557,10.0,11.555555555555555,2.6666666666666665,0.0
2022-23,2023-01-12,D Coote,3,3,26.0,11.333333333333334,14.666666666666666,5.0,0.3333333333333333
2022-23,2023-01-12,D Coote,5,5,22.4,10.4,12.0,3.4,0.2
2022-23,2023-01-12,D Coote,10,10,22.2,10.2,12.0,3.1,0.1
2022-23,2023-01-22,D Coote,3,3,25.666666666666668,11.0,14.666666666666666,4.666666666666667,0.3333333333333333
2022-23,2023-01-22,D Coote,5,5,22.4,10.6,11.8,3.6,0.2
2022-23,2023-01-22,D Coote,10,10,22.4,10.3,12.1,3.1,0.1
2022-23,2023-02-04,D Coote,3,3,23.0,11.666666666666666,11.333333333333334,5.0,0.3333333333333333
2022-23,2023-02-04,D Coote,5,5,23.8,11.4,12.4,4.6,0.2
2022-23,2023-02-04,D Coote,10,10,22.5,10.6,11.9,3.4,0.1
2022-23,2023-02-18,D Coote,3,3,27.0,13.0,14.0,5.666666666666667,0.0
2022-23,2023-02-18,D Coote,5,5,27.6,12.4,15.2,5.6,0.2
2022-23,2023-02-18,D Coote,10,10,24.5,11.2,13.3,4.1,0.1
2022-23,2023-03-12,D Coote,3,3,26.666666666666668,13.0,13.666666666666666,5.0,0.0
2022-23,2023-03-12,D Coote,5,5,25.6,12.2,13.4,5.0,0.2
2022-23,2023-03-12,D Coote,10,10,24.4,11.5,12.9,3.9,0.1
2022-23,2023-04-03,D Coote,3,3,27.666666666666668,12.0,15.666666666666666,4.333333333333333,0.6666666666666666
2022-23,2023-04-03,D Coote,5,5,24.8,11.8,13.0,4.2,0.4
2022-23,2023-04-03,D Coote,10,10,23.6,11.1,12.5,3.8,0.3
2022-23,2023-04-08,D Coote,3,3,22.0,10.0,12.0,2.3333333333333335,0.6666666666666666
2022-23,2023-04-08,D Coote,5,5,25.4,11.8,13.6,4.2,0.4
2022-23,2023-04-08,D Coote,10,10,23.9,11.2,12.7,3.9,0.3
2022-23,2023-04-16,D Coote,3,3,22.0,10.333333333333334,11.666666666666666,3.0,0.6666666666666666
2022-23,2023-04-16,D Coote,5,5,25.0,11.4,13.6,3.8,0.4
2022-23,2023-04-16,D Coote,10,10,24.4,11.4,13.0,4.2,0.3
2022-23,2023-04-23,D Coote,3,3,20.666666666666668,9.333333333333334,11.333333333333334,3.0,0.0
2022-23,2023-04-23,D Coote,5,5,21.0,9.6,11.4,2.6,0.4
2022-23,2023-04-23,D Coote,10,10,24.3,11.0,13.3,4.1,0.3
2022-23,2023-04-29,D Coote,3,3,21.333333333333332,10.666666666666666,10.666666666666666,2.6666666666666665,0.0
2022-23,2023-04-29,D Coote,5,5,22.2,10.4,11.8,2.8,0.4
2022-23,2023-04-29,D Coote,10,10,23.9,11.3,12.6,3.9,0.3
2022-23,2023-05-20,D Coote,3,3,24.333333333333332,13.0,11.333333333333334,3.6666666666666665,0.0
2022-23,2023-05-20,D Coote,5,5,23.0,12.0,11.0,3.4,0.0
2022-23,2023-05-20,D Coote,10,10,23.9,11.9,12.0,3.8,0.2
2022-23,2023-05-28,D Coote,3,3,28.0,15.666666666666666,12.333333333333334,5.333333333333333,0.0
2022-23,2023-05-28,D Coote,5,5,24.6,13.0,11.6,4.4,0.0
2022-23,2023-05-28,D Coote,10,10,25.0,12.4,12.6,4.3,0.2
2022-23,2022-08-13,D England,3,1,24.0,15.0,9.0,2.0,0.0
2022-23,2022-08-13,D England,5,1,24.0,15.0,9.0,2.0,0.0
2022-23,2022-08-13,D England,10,1,24.0,15.0,9.0,2.0,0.0
2022-23,2022-08-27,D England,3,2,23.0,14.5,8.5,2.5,0.0
2022-23,2022-08-27,D England,5,2,23.0,14.5,8.5,2.5,0.0
2022-23,2022-08-27,D England,10,2,23.0,14.5,8.5,2.5,0.0
2022-23,2022-08-30,D England,3,3,21.666666666666668,13.0,8.666666666666666,3.6666666666666665,0.0
2022-23,2022-08-30,D England,5,3,21.666666666666668,13.0,8.666666666666666,3.6666666666666665,0.0
2022-23,2022-08-30,D England,10,3,21.666666666666668,13.0,8.666666666666666,3.6666666666666665,0.0
2022-23,2022-10-01,D England,3,3,20.0,11.0,9.0,3.6666666666666665,0.3333333333333333
2022-23,2022-10-01,D England,5,4,21.0,12.0,9.0,3.25,0.25
2022-23,2022-10-01,D England,10,4,21.0,12.0,9.0,3.25,0.25
2022-23,2022-10-18,D England,3,3,20.666666666666668,9.666666666666666,11.0,4.0,0.3333333333333333
2022-23,2022-10-18,D England,5,5,21.6,11.6,10.0,3.4,0.2
2022-23,2022-10-18,D England,10,5,21.6,11.6,10.0,3.4,0.2
2022-23,2022-10-23,D England,3,3,22.666666666666668,11.0,11.666666666666666,2.3333333333333335,0.3333333333333333
2022-23,2022-10-23,D England,5,5,21.8,11.4,10.4,3.2,0.2
2022-23,2022-10-23,D England,10,6,22.166666666666668,12.0,10.166666666666666,3.0,0.16666666666666666
2022-23,2022-11-05,D England,3,3,22.0,10.0,12.0,3.6666666666666665,0.3333333333333333
2022-23,2022-11-05,D England,5,5,20.8,9.8,11.0,3.8,0.4
2022-23,2022-11-05,D England,10,7,21.428571428571427,11.142857142857142,10.285714285714286,3.4285714285714284,0.2857142857142857
2022-23,2022-12-30,D England,3,3,18.666666666666668,9.666666666666666,9.0,2.6666666666666665,0.3333333333333333
2022-23,2022-12-30,D England,5,5,19.8,9.6,10.2,2.8,0.4
2022-23,2022-12-30,D England,10,8,20.5,10.875,9.625,3.125,0.25
2022-23,2023-01-14,D England,3,3,18.0,7.666666666666667,10.333333333333334,3.6666666666666665,0.3333333333333333
2022-23,2023-01-14,D England,5,5,20.6,9.4,11.2,3.2,0.2
2022-23,2023-01-14,D England,10,9,20.77777777777778,10.555555555555555,10.222222222222221,3.2222222222222223,0.2222222222222222
2022-23,2023-02-04,D England,3,3,19.0,9.0,10.0,2.3333333333333335,0.0
2022-23,2023-02-04,D England,5,5,19.8,9.4,10.4,2.8,0.2
2022-23,2023-02-04,D England,10,10,20.7,10.5,10.2,3.1,0.2
2022-23,2023-02-18,D England,3,3,23.0,10.0,13.0,3.6666666666666665,0.0
2022-23,2023-02-18,D England,5,5,20.0,9.0,11.0,3.6,0.2
2022-23,2023-02-18,D England,10,10,20.9,10.2,10.7,3.4,0.2
2022-23,2023-02-25,D England,3,3,23.666666666666668,11.0,12.666666666666666,4.666666666666667,0.0
2022-23,2023-02-25,D England,5,5,21.6,10.0,11.6,3.8,0.0
2022-23,2023-02-25,D England,10,10,21.2,9.9,11.3,3.8,0.2
2022-23,2023-03-18,D England,3,3,23.666666666666668,10.333333333333334,13.333333333333334,5.333333333333333,0.0
2022-23,2023-03-18,D England,5,5,22.8,9.8,13.0,4.4,0.0
2022-23,2023-03-18,D England,10,10,21.3,9.7,11.6,3.6,0.2
2022-23,2023-04-01,D England,3,3,23.0,10.0,13.0,4.333333333333333,0.0
2022-23,2023-04-01,D England,5,5,23.0,10.4,12.6,4.0,0.0
2022-23,2023-04-01,D England,10,10,21.8,9.9,11.9,3.6,0.1
2022-23,2023-04-15,D England,3,3,20.0,9.0,11.0,2.6666666666666665,0.0
2022-23,2023-04-15,D England,5,5,22.2,10.0,12.2,4.0,0.0
2022-23,2023-04-15,D England,10,10,21.0,9.7,11.3,3.4,0.1
2022-23,2023-04-27,D England,3,3,20.0,9.333333333333334,10.666666666666666,2.3333333333333335,0.0
2022-23,2023-04-27,D England,5,5,21.0,9.4,11.6,3.6,0.0
2022-23,2023-04-27,D England,10,10,20.5,9.2,11.3,3.6,0.1
2022-23,2023-05-06,D England,3,3,21.666666666666668,10.666666666666666,11.0,4.333333333333333,0.0
2022-23,2023-05-06,D England,5,5,21.8,10.2,11.6,3.8,0.0
2022-23,2023-05-06,D England,10,10,21.7,10.1,11.6,3.8,0.0
2022-23,2023-05-28,D England,3,3,21.0,9.333333333333334,11.666666666666666,4.333333333333333,0.0
2022-23,2023-05-28,D England,5,5,20.6,9.4,11.2,3.4,0.0
2022-23,2023-05-28,D England,10,10,21.7,9.6,12.1,3.9,0.0
2022-23,2022-08-13,G Scott,3,1,14.0,8.0,6.0,5.0,0.0
2022-23,2022-08-13,G Scott,5,1,14.0,8.0,6.0,5.0,0.0
2022-23,2022-08-13,G Scott,10,1,14.0,8.0,6.0,5.0,0.0
2022-23,2022-10-15,G Scott,3,2,17.0,8.5,8.5,3.5,0.0
2022-23,2022-10-15,G Scott,5,2,17.0,8.5,8.5,3.5,0.0
2022-23,2022-10-15,G Scott,10,2,17.0,8.5,8.5,3.5,0.0
2022-23,2022-11-05,G Scott,3,3,20.0,10.666666666666666,9.333333333333334,3.0,0.3333333333333333
2022-23,2022-11-05,G Scott,5,3,20.0,10.666666666666666,9.333333333333334,3.0,0.3333333333333333
2022-23,2022-11-05,G Scott,10,3,20.0,10.666666666666666,9.333333333333334,3.0,0.3333333333333333
2022-23,2022-12-31,G Scott,3,3,22.333333333333332,10.666666666666666,11.666666666666666,1.6666666666666667,0.3333333333333333
2022-23,2022-12-31,G Scott,5,4,20.25,10.0,10.25,2.5,0.25
2022-23,2022-12-31,G Scott,10,4,20.25,10.0,10.25,2.5,0.25
2022-23,2023-02-18,G Scott,3,3,20.333333333333332,10.333333333333334,10.0,1.3333333333333333,0.3333333333333333
2022-23,2023-02-18,G Scott,5,5,19.0,9.6,9.4,2.2,0.2
2022-23,2023-02-18,G Scott,10,5,19.0,9.6,9.4,2.2,0.2
2022-23,2023-04-04,G Scott,3,3,19.666666666666668,8.666666666666666,11.0,1.3333333333333333,0.3333333333333333
2022-23,2023-04-04,G Scott,5,5,21.0,10.0,11.0,1.6,0.4
2022-23,2023-04-04,G Scott,10,6,19.833333333333332,9.666666666666666,10.166666666666666,2.1666666666666665,0.3333333333333333
2022-23,2022-08-13,J Brooks,3,1,21.0,7.0,14.0,6.0,0.0
2022-23,2022-08-13,J Brooks,5,1,21.0,7.0,14.0,6.0,0.0
2022-23,2022-08-13,J Brooks,10,1,21.0,7.0,14.0,6.0,0.0
2022-23,2022-08-27,J Brooks,3,2,18.5,7.5,11.0,5.0,0.0
2022-23,2022-08-27,J Brooks,5,2,18.5,7.5,11.0,5.0,0.0
2022-23,2022-08-27,J Brooks,10,2,18.5,7.5,11.0,5.0,0.0
2022-23,2022-09-03,J Brooks,3,3,20.333333333333332,8.333333333333334,12.0,5.333333333333333,0.0
2022-23,2022-09-03,J Brooks,5,3,20.333333333333332,8.333333333333334,12.0,5.333333333333333,0.0
2022-23,2022-09-03,J Brooks,10,3,20.333333333333332,8.333333333333334,12.0,5.333333333333333,0.0
2022-23,2022-10-08,J Brooks,3,3,21.0,10.666666666666666,10.333333333333334,3.6666666666666665,0.0
2022-23,2022-10-08,J Brooks,5,4,21.0,9.75,11.25,4.25,0.0
2022-23,2022-10-08,J Brooks,10,4,21.0,9.75,11.25,4.25,0.0
2022-23,2022-10-19,J Brooks,3,3,22.666666666666668,10.666666666666666,12.0,3.6666666666666665,0.0
2022-23,2022-10-19,J Brooks,5,5,21.0,9.4,11.6,4.2,0.0
2022-23,2022-10-19,J Brooks,10,5,21.0,9.4,11.6,4.2,0.0
2022-23,2022-10-29,J Brooks,3,3,20.666666666666668,10.666666666666666,10.0,2.6666666666666665,0.0
2022-23,2022-10-29,J Brooks,5,5,20.4,10.0,10.4,3.6,0.0
2022-23,2022-10-29,J Brooks,10,6,20.5,9.5,11.0,4.0,0.0
2022-23,2022-11-12,J Brooks,3,3,21.0,9.666666666666666,11.333333333333334,4.0,0.0
2022-23,2022-11-12,J Brooks,5,5,22.0,10.6,11.4,3.8,0.0
2022-23,2022-11-12,J Brooks,10,7,21.0,9.714285714285714,11.285714285714286,4.142857142857143,0.0
2022-23,2023-01-01,J Brooks,3,3,22.333333333333332,12.0,10.333333333333334,5.0,0.0
2022-23,2023-01-01,J Brooks,5,5,22.2,11.6,10.6,4.0,0.0
2022-23,2023-01-01,J Brooks,10,8,21.5,10.375,11.125,4.5,0.0
2022-23,2023-01-14,J Brooks,3,3,25.0,11.0,14.0,5.0,0.0
2022-23,2023-01-14,J Brooks,5,5,22.8,10.2,12.6,4.4,0.0
2022-23,2023-01-14,J Brooks,10,9,22.0,10.0,12.0,4.333333333333333,0.0
2022-23,2023-03-05,J Brooks,3,3,26.333333333333332,11.0,15.333333333333334,6.0,0.0
2022-23,2023-03-05,J Brooks,5,5,24.2,10.8,13.4,5.2,0.0
2022-23,2023-03-05,J Brooks,10,10,22.6,10.1,12.5,4.7,0.0
2022-23,2023-03-11,J Brooks,3,3,23.333333333333332,8.333333333333334,15.0,4.666666666666667,0.0
2022-23,2023-03-11,J Brooks,5,5,23.8,10.2,13.6,5.2,0.0
2022-23,2023-03-11,J Brooks,10,10,22.1,10.1,12.0,4.4,0.0
2022-23,2023-04-05,J Brooks,3,3,21.666666666666668,8.666666666666666,13.0,5.333333333333333,0.0
2022-23,2023-04-05,J Brooks,5,5,23.2,9.6,13.6,5.2,0.0
2022-23,2023-04-05,J Brooks,10,10,22.6,10.1,12.5,4.5,0.0
2022-23,2023-04-15,J Brooks,3,3,21.666666666666668,9.333333333333334,12.333333333333334,3.3333333333333335,0.0
2022-23,2023-04-15,J Brooks,5,5,23.8,9.2,14.6,4.2,0.0
2022-23,2023-04-15,J Brooks,10,10,23.0,10.4,12.6,4.1,0.0
2022-23,2023-04-22,J Brooks,3,3,25.0,11.0,14.0,3.0,0.3333333333333333
2022-23,2023-04-22,J Brooks,5,5,23.8,10.2,13.6,4.0,0.2
2022-23,2023-04-22,J Brooks,10,10,23.3,10.2,13.1,4.2,0.1
2022-23,2023-05-03,J Brooks,3,3,23.333333333333332,11.0,12.333333333333334,1.6666666666666667,0.3333333333333333
2022-23,2023-05-03,J Brooks,5,5,21.4,9.6,11.8,2.6,0.2
2022-23,2023-05-03,J Brooks,10,10,22.8,10.2,12.6,3.9,0.1
2022-23,2023-05-06,J Brooks,3,3,20.666666666666668,9.666666666666666,11.0,2.3333333333333335,0.3333333333333333
2022-23,2023-05-06,J Brooks,5,5,22.2,10.0,12.2,2.8,0.2
2022-23,2023-05-06,J Brooks,10,10,23.0,10.1,12.9,4.0,0.1
2022-23,2023-05-13,J Brooks,3,3,18.0,8.666666666666666,9.333333333333334,3.3333333333333335,0.0
2022-23,2023-05-13,J Brooks,5,5,21.6,10.2,11.4,2.8,0.2
2022-23,2023-05-13,J Brooks,10,10,22.4,9.9,12.5,4.0,0.1
2022-23,2023-05-20,J Brooks,3,3,22.333333333333332,11.333333333333334,11.0,5.666666666666667,0.0
2022-23,2023-05-20,J Brooks,5,5,21.8,10.8,11.0,4.0,0.2
2022-23,2023-05-20,J Brooks,10,10,22.8,10.0,12.8,4.1,0.1
2022-23,2023-05-28,J Brooks,3,3,22.333333333333332,12.333333333333334,10.0,5.666666666666667,0.0
2022-23,2023-05-28,J Brooks,5,5,20.6,10.8,9.8,4.4,0.0
2022-23,2023-05-28,J Brooks,10,10,22.2,10.5,11.7,4.2,0.1
2022-23,2022-08-07,J Gillett,3,1,11.0,6.0,5.0,0.0,0.0
2022-23,2022-08-07,J Gillett,5,1,11.0,6.0,5.0,0.0,0.0
2022-23,2022-08-07,J Gillett,10,1,11.0,6.0,5.0,0.0,0.0
2022-23,2022-08-21,J Gillett,3,2,16.0,10.0,6.0,3.0,0.0
2022-23,2022-08-21,J Gillett,5,2,16.0,10.0,6.0,3.0,0.0
2022-23,2022-08-21,J Gillett,10,2,16.0,10.0,6.0,3.0,0.0
2022-23,2022-08-27,J Gillett,3,3,16.666666666666668,8.666666666666666,8.0,3.6666666666666665,0.0
2022-23,2022-08-27,J Gillett,5,3,16.666666666666668,8.666666666666666,8.0,3.6666666666666665,0.0
2022-23,2022-08-27,J Gillett,10,3,16.666666666666668,8.666666666666666,8.0,3.6666666666666665,0.0
2022-23,2022-09-16,J Gillett,3,3,20.0,10.333333333333334,9.666666666666666,5.666666666666667,0.0
2022-23,2022-09-16,J Gillett,5,4,17.75,9.25,8.5,4.25,0.0
2022-23,2022-09-16,J Gillett,10,4,17.75,9.25,8.5,4.25,0.0
2022-23,2022-10-19,J Gillett,3,3,17.666666666666668,8.0,9.666666666666666,3.6666666666666665,0.0
2022-23,2022-10-19,J Gillett,5,5,17.0,8.8,8.2,3.4,0.0
2022-23,2022-10-19,J Gillett,10,5,17.0,8.8,8.2,3.4,0.0
2022-23,2022-10-23,J Gillett,3,3,17.666666666666668,10.0,7.666666666666667,4.0,0.0
2022-23,2022-10-23,J Gillett,5,5,18.4,10.0,8.4,4.6,0.0
2022-23,2022-10-23,J Gillett,10,6,17.166666666666668,9.333333333333334,7.833333333333333,3.8333333333333335,0.0
2022-23,2022-11-12,J Gillett,3,3,16.333333333333332,9.333333333333334,7.0,3.3333333333333335,0.0
2022-23,2022-11-12,J Gillett,5,5,17.6,9.0,8.6,4.2,0.0
2022-23,2022-11-12,J Gillett,10,7,17.142857142857142,9.285714285714286,7.857142857142857,3.857142857142857,0.0
2022-23,2022-12-26,J Gillett,3,3,16.666666666666668,10.0,6.666666666666667,3.3333333333333335,0.0
2022-23,2022-12-26,J Gillett,5,5,17.0,9.6,7.4,3.2,0.0
2022-23,2022-12-26,J Gillett,10,8,16.875,9.25,7.625,3.375,0.0
2022-23,2023-01-04,J Gillett,3,3,16.666666666666668,8.0,8.666666666666666,2.6666666666666665,0.0
2022-23,2023-01-04,J Gillett,5,5,16.4,8.6,7.8,2.8,0.0
2022-23,2023-01-04,J Gillett,10,9,17.0,8.88888888888889,8.11111111111111,3.4444444444444446,0.0
2022-23,2023-01-14,J Gillett,3,3,15.666666666666666,6.666666666666667,9.0,2.0,0.0
2022-23,2023-01-14,J Gillett,5,5,16.4,8.2,8.2,3.2,0.0
2022-23,2023-01-14,J Gillett,10,10,16.7,8.5,8.2,3.3,0.0
2022-23,2023-02-11,J Gillett,3,3,19.333333333333332,7.666666666666667,11.666666666666666,3.3333333333333335,0.3333333333333333
2022-23,2023-02-11,J Gillett,5,5,18.0,8.2,9.8,2.8,0.2
2022-23,2023-02-11,J Gillett,10,10,18.2,9.1,9.1,3.7,0.1
2022-23,2023-02-25,J Gillett,3,3,17.666666666666668,8.333333333333334,9.333333333333334,2.0,0.3333333333333333
2022-23,2023-02-25,J Gillett,5,5,17.2,8.0,9.2,2.0,0.2
2022-23,2023-02-25,J Gillett,10,10,17.4,8.5,8.9,3.1,0.1
2022-23,2023-04-08,J Gillett,3,3,20.333333333333332,10.0,10.333333333333334,2.0,0.3333333333333333
2022-23,2023-04-08,J Gillett,5,5,18.6,8.2,10.4,2.4,0.2
2022-23,2023-04-08,J Gillett,10,10,17.8,8.9,8.9,2.8,0.1
2022-23,2023-04-26,J Gillett,3,3,16.666666666666668,8.333333333333334,8.333333333333334,1.3333333333333333,0.0
2022-23,2023-04-26,J Gillett,5,5,18.0,8.4,9.6,2.0,0.2
2022-23,2023-04-26,J Gillett,10,10,17.2,8.5,8.7,2.4,0.1
2022-23,2023-04-30,J Gillett,3,3,20.0,11.0,9.0,2.0,0.0
2022-23,2023-04-30,J Gillett,5,5,19.8,10.6,9.2,2.0,0.2
2022-23,2023-04-30,J Gillett,10,10,18.1,9.4,8.7,2.6,0.1
2022-23,2023-05-20,J Gillett,3,3,19.333333333333332,11.333333333333334,8.0,2.0,0.0
2022-23,2023-05-20,J Gillett,5,5,18.6,10.4,8.2,1.6,0.0
2022-23,2023-05-20,J Gillett,10,10,18.3,9.3,9.0,2.2,0.1
2022-23,2023-05-28,J Gillett,3,3,21.0,12.0,9.0,1.3333333333333333,0.0
2022-23,2023-05-28,J Gillett,5,5,20.0,10.6,9.4,1.6,0.0
2022-23,2023-05-28,J Gillett,10,10,18.6,9.3,9.3,1.8,0.1
2022-23,2023-05-20,J Smith,3,1,25.0,13.0,12.0,3.0,0.0
2022-23,2023-05-20,J Smith,5,1,25.0,13.0,12.0,3.0,0.0
2022-23,2023-05-20,J Smith,10,1,25.0,13.0,12.0,3.0,0.0
2022-23,2022-08-07,M Oliver,3,1,12.0,8.0,4.0,1.0,0.0
2022-23,2022-08-07,M Oliver,5,1,12.0,8.0,4.0,1.0,0.0
2022-23,2022-08-07,M Oliver,10,1,12.0,8.0,4.0,1.0,0.0
2022-23,2022-08-13,M Oliver,3,2,14.0,8.5,5.5,3.0,0.0
2022-23,2022-08-13,M Oliver,5,2,14.0,8.5,5.5,3.0,0.0
2022-23,2022-08-13,M Oliver,10,2,14.0,8.5,5.5,3.0,0.0
2022-23,2022-08-22,M Oliver,3,3,15.333333333333334,9.333333333333334,6.0,3.3333333333333335,0.0
2022-23,2022-08-22,M Oliver,5,3,15.333333333333334,9.333333333333334,6.0,3.3333333333333335,0.0
2022-23,2022-08-22,M Oliver,10,3,15.333333333333334,9.333333333333334,6.0,3.3333333333333335,0.0
2022-23,2022-08-30,M Oliver,3,3,19.666666666666668,11.666666666666666,8.0,4.0,0.0
2022-23,2022-08-30,M Oliver,5,4,17.75,10.75,7.0,3.25,0.0
2022-23,2022-08-30,M Oliver,10,4,17.75,10.75,7.0,3.25,0.0
2022-23,2022-09-03,M Oliver,3,3,22.0,13.0,9.0,3.3333333333333335,0.0
2022-23,2022-09-03,M Oliver,5,5,18.8,11.2,7.6,3.2,0.0
2022-23,2022-09-03,M Oliver,10,5,18.8,11.2,7.6,3.2,0.0
2022-23,2022-09-18,M Oliver,3,3,22.333333333333332,12.0,10.333333333333334,3.3333333333333335,0.0
2022-23,2022-09-18,M Oliver,5,5,20.2,11.2,9.0,3.8,0.0
2022-23,2022-09-18,M Oliver,10,6,18.833333333333332,10.666666666666666,8.166666666666666,3.3333333333333335,0.0
2022-23,2022-10-02,M Oliver,3,3,18.0,8.0,10.0,3.3333333333333335,0.0
2022-23,2022-10-02,M Oliver,5,5,19.4,10.0,9.4,3.4,0.0
2022-23,2022-10-02,M Oliver,10,7,17.857142857142858,9.571428571428571,8.285714285714286,3.2857142857142856,0.0
2022-23,2022-10-09,M Oliver,3,3,17.666666666666668,7.333333333333333,10.333333333333334,3.3333333333333335,0.0
2022-23,2022-10-09,M Oliver,5,5,20.2,10.0,10.2,3.2,0.0
2022-23,2022-10-09,M Oliver,10,8,18.375,9.75,8.625,3.25,0.0
2022-23,2022-10-20,M Oliver,3,3,18.666666666666668,8.333333333333334,10.333333333333334,2.6666666666666665,0.3333333333333333
2022-23,2022-10-20,M Oliver,5,5,19.6,9.2,10.4,3.0,0.2
2022-23,2022-10-20,M Oliver,10,9,18.77777777777778,9.88888888888889,8.88888888888889,3.111111111111111,0.1111111111111111
2022-23,2022-10-23,M Oliver,3,3,22.333333333333332,10.666666666666666,11.666666666666666,2.6666666666666665,0.3333333333333333
2022-23,2022-10-23,M Oliver,5,5,19.6,8.6,11.0,3.0,0.2
2022-23,2022-10-23,M Oliver,10,10,19.2,9.9,9.3,3.1,0.1
2022-23,2022-10-29,M Oliver,3,3,19.0,10.0,9.0,2.0,0.3333333333333333
2022-23,2022-10-29,M Oliver,5,5,18.2,8.8,9.4,2.4,0.2
2022-23,2022-10-29,M Oliver,10,10,19.2,10.0,9.2,3.1,0.1
2022-23,2022-11-06,M Oliver,3,3,22.666666666666668,13.0,9.666666666666666,3.6666666666666665,0.0
2022-23,2022-11-06,M Oliver,5,5,22.4,12.2,10.2,3.2,0.2
2022-23,2022-11-06,M Oliver,10,10,20.9,11.1,9.8,3.3,0.1
2022-23,2022-12-26,M Oliver,3,3,25.0,14.0,11.0,3.3333333333333335,0.0
2022-23,2022-12-26,M Oliver,5,5,24.0,12.6,11.4,3.0,0.2
